"identity","classification","r14State","r15State","r14AngleDegrees","r15AngleDegrees","angleDeltaDegrees","r14BfDfDifferenceDegrees","r15BfDfDifferenceDegrees","r14DiagnosticRoot","r15DiagnosticRoot"
"PST_BRKFULLMETAL\Lot_62546-481\62546-481\Slot21|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","88.81188224280748","88.81188224280748","0","0.023764485615004105","0.023764485615004105","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_62546-481_S_e5526d1718\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_62546-481_S_e5526d1718\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\62546-481\Slot22|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.6970406302578","89.6970406302578","0","0.005918739484371827","0.005918739484371827","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_62546-481_S_30b4110c85\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_62546-481_S_30b4110c85\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\62546-481\Slot23|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.79035457360146","89.79035457360146","0","0.019290852797155367","0.019290852797155367","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_62546-481_S_4fa8db3a59\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_62546-481_S_4fa8db3a59\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\62546-481\Slot24|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.82400926733527","89.82400926733527","0","0.048018534670575264","0.048018534670575264","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_62546-481_S_f83ae8a75d\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_62546-481_S_f83ae8a75d\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\62546-481\Slot25|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.9237653786407","89.9237653786407","0","0.04753075728132217","0.04753075728132217","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_62546-481_S_583c0b71fd\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_62546-481_S_583c0b71fd\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob0\Slot03|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","90.02773569393105","90.02773569393105","0","0.05547138786209871","0.05547138786209871","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob0_5840b794f4\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob0_5840b794f4\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob0\Slot04|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.8100516553693","89.8100516553693","0","0.020103310738591063","0.020103310738591063","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob0_072a8e78c5\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob0_072a8e78c5\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob0\Slot05|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.82399859132767","89.82399859132767","0","0.04799718265530828","0.04799718265530828","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob0_af910d49e5\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob0_af910d49e5\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob0\Slot06|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.59871068831016","89.59871068831016","0","0.0025786233796623037","0.0025786233796623037","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob0_5f06d48636\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob0_5f06d48636\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob0\Slot07|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.29357650327296","89.29357650327296","0","0.012846993454161293","0.012846993454161293","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob0_dec52e31a2\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob0_dec52e31a2\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob0\Slot08|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.70447233335138","89.70447233335138","0","0.008944666702689119","0.008944666702689119","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob0_affeaff492\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob0_affeaff492\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob0\Slot09|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.8996980028679","89.8996980028679","0","0.0006039942642530605","0.0006039942642530605","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob0_f70573c82b\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob0_f70573c82b\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob0\Slot10|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.89464630274861","89.89464630274861","0","0.010707394502787793","0.010707394502787793","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob0_6fac83b38a\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob0_6fac83b38a\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob0\Slot11|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.6795675889609","89.6795675889609","0","0.04086482207821973","0.04086482207821973","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob0_a42704c3b6\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob0_a42704c3b6\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob0\Slot12|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","90.01859098428508","90.01859098428508","0","0.037181968570166646","0.037181968570166646","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob0_bec47641f7\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob0_bec47641f7\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob0\Slot13|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.68911356633193","89.68911356633193","0","0.021772867336153467","0.021772867336153467","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob0_74e17ba5a9\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob0_74e17ba5a9\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob0\Slot14|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.50404735057327","89.50404735057327","0","0.00809470114657529","0.00809470114657529","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob0_34056bd626\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob0_34056bd626\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob0\Slot15|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.40825946130323","89.40825946130323","0","0.01651892260645127","0.01651892260645127","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob0_1a234e3302\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob0_1a234e3302\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob0\Slot16|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.4912685240929","89.4912685240929","0","0.01746295181419555","0.01746295181419555","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob0_437ec9b009\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob0_437ec9b009\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob0\Slot17|BACK","SAME_HOLD","HOLD_BACK_NOTCH_NOT_FOUND","HOLD_BACK_NOTCH_NOT_FOUND","","","","","","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob0_74c57fd751\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob0_74c57fd751\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob0\Slot18|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.81777034928808","89.81777034928808","0","0.035540698576085106","0.035540698576085106","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob0_a6946bbaf6\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob0_a6946bbaf6\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob0\Slot19|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","90.07309080798898","90.07309080798898","0","0.0538183840220654","0.0538183840220654","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob0_9ebd1d22cb\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob0_9ebd1d22cb\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob0\Slot20|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.79464003605352","89.79464003605352","0","0.010719927892978376","0.010719927892978376","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob0_ead1bba7fe\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob0_ead1bba7fe\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob0\Slot21|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","88.81188224280748","88.81188224280748","0","0.023764485615004105","0.023764485615004105","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob0_2fc3b66a77\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob0_2fc3b66a77\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob0\Slot22|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.6970406302578","89.6970406302578","0","0.005918739484371827","0.005918739484371827","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob0_54dcc6d51f\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob0_54dcc6d51f\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob0\Slot23|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.79035457360146","89.79035457360146","0","0.019290852797155367","0.019290852797155367","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob0_1ff518f16b\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob0_1ff518f16b\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob0\Slot24|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.82400926733527","89.82400926733527","0","0.048018534670575264","0.048018534670575264","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob0_0b3022f9cf\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob0_0b3022f9cf\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob0\Slot25|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.9237653786407","89.9237653786407","0","0.04753075728132217","0.04753075728132217","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob0_841160b29c\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob0_841160b29c\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob1\Slot03|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","90.02773569393105","90.02773569393105","0","0.05547138786209871","0.05547138786209871","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob1_98347dca9b\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob1_98347dca9b\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob1\Slot04|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.8100516553693","89.8100516553693","0","0.020103310738591063","0.020103310738591063","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob1_53a4d0def4\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob1_53a4d0def4\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob1\Slot05|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.82399859132767","89.82399859132767","0","0.04799718265530828","0.04799718265530828","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob1_39380286c2\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob1_39380286c2\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob1\Slot07|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.29357650327296","89.29357650327296","0","0.012846993454161293","0.012846993454161293","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob1_8183c3d48c\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob1_8183c3d48c\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob1\Slot10|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.89464630274861","89.89464630274861","0","0.010707394502787793","0.010707394502787793","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob1_2f311de76c\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob1_2f311de76c\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob1\Slot12|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","90.01859098428508","90.01859098428508","0","0.037181968570166646","0.037181968570166646","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob1_2c272f755d\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob1_2c272f755d\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob1\Slot13|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.68911356633193","89.68911356633193","0","0.021772867336153467","0.021772867336153467","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob1_0733dfbe94\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob1_0733dfbe94\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob1\Slot16|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.4912685240929","89.4912685240929","0","0.01746295181419555","0.01746295181419555","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob1_efa71c9d2e\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob1_efa71c9d2e\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob1\Slot19|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","90.07309080798898","90.07309080798898","0","0.0538183840220654","0.0538183840220654","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob1_745c726733\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob1_745c726733\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob1\Slot20|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.79464003605352","89.79464003605352","0","0.010719927892978376","0.010719927892978376","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob1_9f46b8683e\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob1_9f46b8683e\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob1\Slot21|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","88.81188224280748","88.81188224280748","0","0.023764485615004105","0.023764485615004105","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob1_a06c5e3daf\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob1_a06c5e3daf\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob1\Slot22|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.6970406302578","89.6970406302578","0","0.005918739484371827","0.005918739484371827","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob1_96be6f5c75\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob1_96be6f5c75\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob1\Slot23|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.79035457360146","89.79035457360146","0","0.019290852797155367","0.019290852797155367","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob1_8334a0adcc\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob1_8334a0adcc\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob1\Slot24|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.82400926733527","89.82400926733527","0","0.048018534670575264","0.048018534670575264","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob1_5b749fb340\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob1_5b749fb340\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob1\Slot25|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.9237653786407","89.9237653786407","0","0.04753075728132217","0.04753075728132217","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob1_cb5a7a1b94\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob1_cb5a7a1b94\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob2\Slot03|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","90.02773569393105","90.02773569393105","0","0.05547138786209871","0.05547138786209871","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob2_a5e8653340\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob2_a5e8653340\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob2\Slot04|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.8100516553693","89.8100516553693","0","0.020103310738591063","0.020103310738591063","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob2_d51046ed9f\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob2_d51046ed9f\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob2\Slot05|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.82399859132767","89.82399859132767","0","0.04799718265530828","0.04799718265530828","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob2_4b0f0463e0\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob2_4b0f0463e0\back_notch"
